time,finish_time,job_id,cpu_request,memory_request
756000000,758000000,499,0.016271975593870964,0.048931058860990924
758000000,759000000,500,0.21422873316033442,0.15633338905526828
758000000,769000000,501,0.2720591031977182,0.14579391417028922
758000000,760000000,502,0.15220069262783636,0.22729371760025516
759000000,761000000,503,0.40320450146943615,0.19524334156159917
760000000,763000000,504,0.28228606922935073,0.06396433116696953
762000000,763000000,505,0.07175623351455486,0.3152452502459344
762000000,766000000,506,0.45039566195765973,0.32323531410436346
764000000,771000000,507,0.30578611996682276,0.20662161581984018
766000000,769000000,508,0.180357487972382,0.4003893302962152
767000000,768000000,509,0.0788531046204227,0.412780324586643
770000000,771000000,510,0.43116666365667966,0.1143222020523538
770000000,772000000,511,0.1485764404759845,0.4747564916182449
771000000,774000000,512,0.1986571007530616,0.06623094374182223
773000000,780000000,513,0.10231794131237734,0.4472479417162904
774000000,777000000,514,0.11120479076338659,0.2880517926015731
776000000,777000000,515,0.24906492954062573,0.5968078501300418
776000000,779000000,516,0.13593234022168085,0.15072884380298632
780000000,782000000,517,0.5222565075489625,0.16421756693771666
780000000,783000000,518,0.29525876279548363,0.18728555934854627
781000000,793000000,519,0.31163439848626906,0.1275975152871866
782000000,788000000,520,0.16327606420124965,0.3482797102950628
783000000,785000000,521,0.16227380788163465,0.18205540180614907
786000000,793000000,522,0.14316754812759516,0.6065247277594408
789000000,791000000,523,0.1561538217472537,0.4982375073299445
791000000,792000000,524,0.015981724381939982,0.3478746522259344
791000000,793000000,525,0.3121259588248934,0.2181094533349503
792000000,800000000,526,0.1597046155368771,0.3270185480791915
793000000,794000000,527,0.42826903414879436,0.4080677789063818
793000000,794000000,528,0.11450606114832193,0.2808932045073351
796000000,807000000,529,0.08568913791323843,0.08664422484721049
797000000,800000000,530,0.2843943598517459,0.5065194247276991
798000000,800000000,531,0.14101033658891773,0.34640526934760607
799000000,803000000,532,0.2529023706310162,0.12564176761043602
